file	line_num	entity	context_before	word	context_after	group
117_司马相如列传.tagged.md	87	子弟	远哉！然此非独行者之罪也，父兄之教不先，	子弟	之率不谨也；寡廉鲜耻，而俗不长厚也。其被	kin_relation
117_司马相如列传.tagged.md	95	父老	## 难蜀	父老		kin_relation
117_司马相如列传.tagged.md	97	父老	谏，业已建之，不敢，乃著书，籍以〖=蜀〗	父老	为辞，而己诘难之，以风〖#天子〗，且因宣	kin_relation
117_司马相如列传.tagged.md	111	父兄	邪行横作，放弑其上。君臣易位，尊卑失序，	父兄	不辜，幼孤为奴，系累号泣，内乡而怨，曰'	kin_relation
117_司马相如列传.tagged.md	155	王者	浸黎民也。皇皇哉斯事！〖=天下〗之壮观，	王者	之丕业，不可贬也。原陛下全之。而後因杂荐	ruler_subject
118_淮南衡山列传.tagged.md	15	先帝	臣〖@福〗昧死言：〖;淮南王〗〖@长〗废	先帝	法，不听〖#天子〗诏，居处无度，为〖*黄	ruler_subject
118_淮南衡山列传.tagged.md	73	匹夫	孟子〗曰'〚纣〛贵为〖#天子〗，死曾不若	匹夫	'	social_roles
118_淮南衡山列传.tagged.md	91	宾客	因捕太子、王后，围王宫，尽求捕王所与谋反	宾客	在国中者，索得反具以闻。上下〖#公卿〗治	guest_retainer
118_淮南衡山列传.tagged.md	91	豪杰	与〖;淮南王〗谋反〖#列侯〗〖;二千石〗	豪杰	数〖%千人〗，皆以罪轻重受诛。〖;衡山王	moral_type
118_淮南衡山列传.tagged.md	93	幸臣	。而论国吏〖;二百石〗以上及比者，宗室近	幸臣	不在法中者，不能相教，当皆【免官】【削爵	minister_type
118_淮南衡山列传.tagged.md	97	宾客	山王〗闻〖;淮南王〗作为畔逆反具，亦心结	宾客	以应之，恐为所并。	guest_retainer
118_淮南衡山列传.tagged.md	101	宾客	〗，〖=令居〗外宅，多给〖*金钱〗，招致	宾客	。宾客来者，微知〖=淮南〗、〖=衡山〗有	guest_retainer
118_淮南衡山列传.tagged.md	101	宾客	=令居〗外宅，多给〖*金钱〗，招致宾客。	宾客	来者，微知〖=淮南〗、〖=衡山〗有逆计，	guest_retainer
119_循吏列传.tagged.md	31	忠臣	〗曰："不私其父，非孝子也；不奉主法，非	忠臣	也。王赦其罪，上惠也；【伏诛】而死，臣职	minister_type
120_汲郑列传.tagged.md	47	宾客	洗沐，常置驿〘马〙安诸郊，存诸故人，请谢	宾客	，〖%夜〗以继〖%日〗，至其明旦，常恐不	guest_retainer
120_汲郑列传.tagged.md	49	长者	。每朝，候上之间，说未尝不言〖=天下〗之	长者	。其推毂士及官属〖;丞史〗，诚有味其言之	social_roles
120_汲郑列传.tagged.md	51	宾客	，〖=天下〗费多，财用益匮。〖@庄〗任人	宾客	为〖;大农〗僦人，多逋负。〖@司马安〗为	guest_retainer
120_汲郑列传.tagged.md	51	庶人	守〗，发其事，〖@庄〗以此陷罪，【赎为】	庶人	。顷之，守〖;长史〗。上以为老，以〖@庄	social_roles
120_汲郑列传.tagged.md	53	宾客	，廉，内行脩絜。此〖%两人〗中废，家贫，	宾客	益落。及居郡，卒後家无馀赀财。〖@庄〗兄	guest_retainer
120_汲郑列传.tagged.md	58	宾客	@翟公〗有言，始〖@翟公〗为〖;廷尉〗，	宾客	阗门；及废，门外可设〘雀〙罗。	guest_retainer
121_儒林列传.tagged.md	23	宾客	归〖=鲁〗，退居家教，终身不出门，复谢绝	宾客	，独王命召之乃往。弟子自远方至受业者〖%	guest_retainer
121_儒林列传.tagged.md	45	长者	书奏，敏於文，口不能发明也。〖@汤〗以为	长者	，数称誉之。及〖@汤〗为〖;御史大夫〗，	social_roles
122_酷吏列传.tagged.md	23	豪桀	尉〗。其治效〖@郅都〗，其廉弗如，然宗室	豪桀	皆人人惴恐。	moral_type
122_酷吏列传.tagged.md	45	宾客	请〖@禹〗，〖@禹〗终不报谢，务在绝知友	宾客	之请，孤立行一意而已。见〖^文法〗辄取，	guest_retainer
122_酷吏列传.tagged.md	47	宾客	汤〗所言。〖@汤〗至於大吏，内行脩也。通	宾客	饮食。於故人子弟为吏及贫昆弟，调护之尤厚	guest_retainer
122_酷吏列传.tagged.md	47	子弟	〗至於大吏，内行脩也。通宾客饮食。於故人	子弟	为吏及贫昆弟，调护之尤厚。其造请诸公，不	kin_relation
122_酷吏列传.tagged.md	55	烈士	吏，〖@甲〗所以责〖@汤〗行义过失，亦有	烈士	风。	scholar_warrior
122_酷吏列传.tagged.md	73	宾客	襄〗狱〖@中〗重罪轻系〖%二百馀人〗，及	宾客	昆弟私入相视亦〖%二百馀人〗。〖@纵〗一	guest_retainer
122_酷吏列传.tagged.md	118	人主	〖@张汤〗以知〖^阴阳〗，	人主	与俱上下，时数辩当否，国家赖其便。	ruler_subject
123_大宛列传.tagged.md	71	丈夫	珣，善市贾，争分铢。俗贵女子，女子所言而	丈夫	乃决正。其地皆无*丝**漆〖*，不知铸〗	social_roles
123_大宛列传.tagged.md	75	壮士	天子〗既好〖~宛〗〖*马〗，闻之甘心，使	壮士	〖@车令〗等持〖*千金〗及〖*金马〗以请	scholar_warrior
123_大宛列传.tagged.md	75	少年	军〗，发〖;属国〗〖%六千骑〗，及郡国恶	少年	〖%数万人〗，以往伐〖~宛〗。期至〖=贰	moral_type
123_大宛列传.tagged.md	79	少年	者〖@邓光〗等，赦囚徒〖;材官〗，益发恶	少年	及边骑，〖%岁馀〗而出〖=敦煌〗者〖%六	moral_type
123_大宛列传.tagged.md	87	子弟	军〗之东，诸所过小国闻〖~宛〗破，皆使其	子弟	从军入献，见〖#天子〗，因以为质焉。〖;	kin_relation
124_游侠列传.tagged.md	1	游侠	# 	游侠	列传	guest_retainer
124_游侠列传.tagged.md	3	游侠	## 	游侠	总论	guest_retainer
124_游侠列传.tagged.md	5	游侠	死而已〖%四百馀年〗，而弟子志之不倦。今	游侠	，其行虽不轨于〔正义〕，然其言必信，其行	guest_retainer
124_游侠列传.tagged.md	11	布衣	若卑论侪俗，与世沈浮〖*而取〗荣名哉！而	布衣	之徒，设取予然诺，〖%千里〗诵义，为死不	social_roles
124_游侠列传.tagged.md	13	布衣	## 	布衣	之侠	social_roles
124_游侠列传.tagged.md	15	布衣	[4] 古	布衣	之侠，靡得而闻已。近世〖@延陵〗、〖@孟	social_roles
124_游侠列传.tagged.md	15	游侠	比周，设财役贫，豪暴侵凌孤弱，恣欲自快，	游侠	亦丑之。余悲世俗不察其意，而猥以〖@朱家	guest_retainer
124_游侠列传.tagged.md	21	少年	。〖@剧孟〗行大类〖@朱家〗，而好博，多	少年	之戏。然〖@剧孟〗母死，自远方送丧盖〖%	moral_type
124_游侠列传.tagged.md	31	少年	故，乃〖@解〗使脱之。箕踞者乃肉袒谢罪。	少年	闻之，愈益慕〖@解〗之行。	moral_type
124_游侠列传.tagged.md	39	布衣	"〖@郭解〗〖@家〗贫不中徙。"上曰："	布衣	权至使〖;将军〗为言，此其〖@家〗不贫。	social_roles
124_游侠列传.tagged.md	41	布衣	;御史大夫〗〖@公孙弘〗议曰："〖@解〗	布衣	为任侠行权，以睚眦杀人，〖@解〗虽弗知，	social_roles
124_游侠列传.tagged.md	51	游侠		游侠	豪倨，藉藉有声。	guest_retainer
126_滑稽列传.tagged.md	33	主上	世〗立，又欲漆其城。〖@优旃〗曰："善。	主上	虽无言，臣固将请之。漆城虽於百姓愁费，然	ruler_subject
126_滑稽列传.tagged.md	43	人主	〖@郭舍人〗者，发言陈辞虽不合大道，然令	人主	和说。〖@武帝〗少时，〖@东武侯〗母常养	ruler_subject
126_滑稽列传.tagged.md	43	幸臣	母〗"。率〖%一月〗再朝。朝奏入，有诏使	幸臣	〖@马游卿〗以〖*帛〗〖%五十匹〗赐〖*	minister_type
126_滑稽列传.tagged.md	43	人主	壮矣，宁尚须汝乳而活邪？尚何还顾！"於是	人主	怜焉悲之，乃下诏止无徙〖*乳母〗，罚谪谮	ruler_subject
126_滑稽列传.tagged.md	47	人主	车令〗〖%两人〗共持举其书，仅然能胜之。	人主	从上方读之，止，辄乙其处，读之〖%二月〗	ruler_subject
126_滑稽列传.tagged.md	47	人主	;郎〗，常在侧〖;侍中〗。数召至前谈语，	人主	未尝不说也。时诏赐之食於前。饭已，尽怀其	ruler_subject
126_滑稽列传.tagged.md	47	人主	去，更取妇。所赐〖*钱〗财尽索之於女子。	人主	左右诸郎半呼之"狂人"。人主闻之，曰："	ruler_subject
126_滑稽列传.tagged.md	47	人主	索之於女子。人主左右诸郎半呼之"狂人"。	人主	闻之，曰："令〖@朔〗在事〔无为〕是行者	ruler_subject
126_滑稽列传.tagged.md	53	处士	所以日夜孜孜，修学行道，不敢止也。今世之	处士	，时虽不用，崛然独立，塊然独处，上观〖@	scholar_warrior
126_滑稽列传.tagged.md	63	人主	〖%千斤〗，诚以其半赐〖@王夫人〗之亲，	人主	闻之必喜。此所谓奇策便计也。"〖;卫将军	ruler_subject
126_滑稽列传.tagged.md	79	父老	至为〚河伯〛娶妇时，原〖^三老〗、巫祝、	父老	送女〖=河上〗，幸来告语之，吾亦往送女。	kin_relation
126_滑稽列传.tagged.md	83	父老	^驰道〗合三渠为一〖*桥〗。〖=鄴〗民人	父老	不肯听〖;长吏〗，以为〖@西门君〗所为也	kin_relation
127_日者列传.tagged.md	5	王者	[0] 自古受命而王，	王者	之兴何尝不以〖^卜筮〗决於〔天命〕哉！其	ruler_subject
127_日者列传.tagged.md	17	长者	今夫子所贤者何也？所高者谁也？今何以卑汙	长者	？"	social_roles
127_日者列传.tagged.md	25	童子	〖@司马季主〗曰："公且安坐。公见夫被发	童子	乎？〖!日月〗照之则行，不照则止，问之〖	moral_type
127_日者列传.tagged.md	29	主上	也。初试官时，倍力为巧诈，饰虚功执空文以	主上	，用居上为右；试官不让贤陈功，见伪增实，	ruler_subject
127_日者列传.tagged.md	35	忠臣	事，此有〖^礼〗也。言而〚鬼神〛或以飨，	忠臣	以事其上，孝子以养其亲，慈父以畜其子，此	minister_type
127_日者列传.tagged.md	43	人主	人乎？虑事定计，必是人也，然不能以一言说	人主	意，故言必称〖#先王〗，语必道上古；虑事	ruler_subject
127_日者列传.tagged.md	43	人主	计，饰〖#先王〗之成功，语其败害，以恐喜	人主	之志，以求其欲。多言夸严，莫大於此矣。然	ruler_subject
127_日者列传.tagged.md	45	长者	多其功利，不求尊誉。公之等喁喁者也，何知	长者	之道乎！"	social_roles
127_日者列传.tagged.md	71	妇人	〖@黄直〗，〖;大夫〗也；〖@陈君夫〗，	妇人	也：以相〖*马〗立名〔天下〕。	social_roles
128_龟策列传.tagged.md	5	王者	〖'殷〗兴，〘百穀〙之筮吉故〖'周〗王。	王者	决定诸疑，参以〖^卜筮〗，断以〖^蓍龟〗	ruler_subject
128_龟策列传.tagged.md	29	王者	甲。〖^龟〗〖%千岁〗乃满尺〖%二寸〗。	王者	发军行将，必钻〖^龟〗庙堂之上，以决〔吉	ruler_subject
128_龟策列传.tagged.md	31	匹夫	上。左胁书文曰：'甲〖@子重〗光，得我者	匹夫	为人君，有土正，诸侯得我为〖#帝王〗。'	social_roles
128_龟策列传.tagged.md	37	王者	家终杀之。杀之後，身死，家不利。人民与君	王者	异道。人民得名〖^龟〗，其状类不宜杀也。	ruler_subject
128_龟策列传.tagged.md	41	寡人	。乃召〖;博士〗〖@卫平〗而问之曰："今	寡人	梦见一丈夫，延颈而长头，*衣**玄绣〖*	social_roles
128_龟策列传.tagged.md	41	丈夫	博士〗〖@卫平〗而问之曰："今寡人梦见一	丈夫	，延颈而长头，*衣**玄绣〖*之〗衣**	social_roles
128_龟策列传.tagged.md	41	寡人	绣〖*之〗衣**而乘**辎车*，来见梦於	寡人	曰：'我为〖=江〗使於〖=河〗，而幕网当	social_roles
128_龟策列传.tagged.md	47	寡人	〗见而怪之，问〖@卫平〗曰："〖^龟〗见	寡人	，延颈而前，以何望也？缩颈而复，是何当也	social_roles
128_龟策列传.tagged.md	51	寡人	。在患难中。以我为贤。德厚而忠信，故来告	寡人	。寡人若不遣也，是渔者也。渔者利其〖*肉	social_roles
128_龟策列传.tagged.md	51	寡人	难中。以我为贤。德厚而忠信，故来告寡人。	寡人	若不遣也，是渔者也。渔者利其〖*肉〗，寡	social_roles
128_龟策列传.tagged.md	51	寡人	人若不遣也，是渔者也。渔者利其〖*肉〗，	寡人	贪其力，下为不仁，上为无德。君臣无〖^礼	social_roles
128_龟策列传.tagged.md	51	寡人	仁，上为无德。君臣无〖^礼〗，何从有福？	寡人	不忍，柰何勿遣！"	social_roles
128_龟策列传.tagged.md	55	侯王	彊，其势不成；〖;大将〗不彊，卒不使令；	侯王	不彊，没世无名。故云彊者，事之始也，分之	ruler_subject
128_龟策列传.tagged.md	57	寡人	死不葬。头悬〖*车〗轸，〖%四马〗曳行。	寡人	念其如此，肠如涫汤。是人皆富有〔天下〕而	social_roles
128_龟策列传.tagged.md	57	寡人	。不用忠信，听其谀臣，而为〔天下〕笑。今	寡人	之邦，居诸侯之间，曾不如秋毫。举事不当，	social_roles
128_龟策列传.tagged.md	57	侯王	不用手足，雷电将之；风雨送之，流水行之。	侯王	有德，乃得当之。〖;今王〗有德而当此宝，	ruler_subject
129_货殖列传.tagged.md	13	匹夫	家〗〖;之侯〗，百室之君，尚犹患贫，而况	匹夫	编户之民乎！	social_roles
129_货殖列传.tagged.md	27	王者	〖=邯郸〗〖@郭纵〗以〖*铁〗冶成业，与	王者	埒富。	ruler_subject
129_货殖列传.tagged.md	35	豪杰	〔天下〕，交易之物莫不通，得其所欲，而徙	豪杰	诸侯彊族於〖=京师〗。	moral_type
129_货殖列传.tagged.md	43	王者	〖'三河〗在〔天下〕之中，若〖*鼎〗足，	王者	所更居也，建国各〖%数百千岁〗，土地小狭	ruler_subject
129_货殖列传.tagged.md	43	丈夫	〖@纣〗淫地馀民，民俗懁急，仰机利而食。	丈夫	相聚游戏，悲歌慷慨，起则相随椎剽，休则掘	social_roles
129_货殖列传.tagged.md	63	子弟	、〖@王濞〗〖%三人〗招致〔天下〕之喜游	子弟	，东有〖*海盐〗之饶，〖=章山〗之〖*铜	kin_relation
129_货殖列传.tagged.md	65	丈夫	'南楚〗好辞，巧说少信。〖=江南〗卑湿，	丈夫	早夭。多〘竹木〙。〖=豫章〗出〖*黄金〗	social_roles
129_货殖列传.tagged.md	75	壮士	富。富者，人之情性，所不学而俱欲者也。故	壮士	在军，攻城先登，陷阵卻敌，斩将搴旗，前蒙	scholar_warrior
129_货殖列传.tagged.md	75	少年	避汤〖*火〗之难者，为重赏使也。其在闾巷	少年	，攻剽椎埋，劫人作奸，掘冢铸币，任侠并兼	moral_type
129_货殖列传.tagged.md	79	处士	资也，不窥市井，不行异邑，坐而待收，身有	处士	之义而取给焉。若至〖@家〗贫亲老，妻子软	scholar_warrior
129_货殖列传.tagged.md	93	父兄	，以〖*铁〗冶起，富至巨万。然〖@家〗自	父兄	子孙约，俯有拾，仰有取，贳贷行贾遍郡国。	kin_relation
129_货殖列传.tagged.md	99	主上	得饮〗酒〖*食〗肉。以此为闾里率，故富而	主上	重之。	ruler_subject
129_货殖列传.tagged.md	111	王者	*千金〗之〖@家〗比一都之君，巨万者乃与	王者	同乐。岂所谓"〖^素封〗"者邪？非也？	ruler_subject
130_太史公自序.tagged.md	24	人主	[2.4] 〖^儒者〗则不然。以为	人主	〔天下〕之仪表也，主倡而臣和，主先而臣随	ruler_subject
130_太史公自序.tagged.md	61	忠臣	》放绝。今〖'汉〗兴，海内一统，明主贤君	忠臣	死义之士，余为〖;太史〗而弗论载，废〔天	minister_type
130_太史公自序.tagged.md	94	主上	尽其意。且士〔贤能〕而不用，有国者之耻；	主上	明圣而德不布闻，〖;有司〗之过也。且余尝	ruler_subject
130_太史公自序.tagged.md	120	豪桀	[26.1] 〖'秦〗失其道，	豪桀	并扰；〖@项梁〗业之，〖@子羽〗接之；杀	moral_type
130_太史公自序.tagged.md	162	子弟	[40.1] 诸侯既彊，〖'七国〗为从，	子弟	众多，无爵封邑，〖^推恩〗行义，其埶销弱	kin_relation
130_太史公自序.tagged.md	164	名臣	## [41] 汉兴以来将相	名臣	年表	minister_type
130_太史公自序.tagged.md	165	名臣	民之师表也。维见〖'汉〗兴以来将〖;相〗	名臣	年表，贤者记其治，不贤者彰其事。作汉兴以	minister_type
130_太史公自序.tagged.md	165	名臣	其治，不贤者彰其事。作汉兴以来〖#将相〗	名臣	年表第十。	minister_type
130_太史公自序.tagged.md	291	王者	[83.1] 自古	王者	而有《司马法》，〖@穰苴〗能申明之。作〖	ruler_subject
130_太史公自序.tagged.md	470	游侠	## [143] 	游侠	列传	guest_retainer
130_太史公自序.tagged.md	471	游侠	仁者有乎；不既信，不倍言，义者有取焉。作	游侠	列传第六十四。	guest_retainer
130_太史公自序.tagged.md	486	布衣	[148.1] 	布衣	匹夫之人，〖@不害〗於政，不妨百姓，取与	social_roles
130_太史公自序.tagged.md	486	匹夫	[148.1] 布衣	匹夫	之人，〖@不害〗於政，不妨百姓，取与以时	social_roles
130_太史公自序.tagged.md	495	主上	，运行，辅拂股肱之臣配焉，忠信行道，以奉	主上	，作三十〔世家〕。扶义俶傥，不令己失时，	ruler_subject
